Customer ID,Customer Name,Age,Gender,City,Order Date,Order Time,Food Name,Food Type,Category,Quantity,Unit Price, Total Price ,Payment Method,Order Status,Delivery Status,Delivery Agent
87256,Ngozi Ade,37,Female,Port Harcourt,2024-03-10,06:47,Kilishi,Dessert,Fast Food,1,2339," 2,339 ",Card,Completed,Delivered,Agent B
72547,David Ekene,60,Female,Kaduna,2024-04-15,00:25,Jollof Rice,Snack,Protein-rich,3,664," 1,992 ",Cash,Completed,Delivered,Agent D
10574,Aisha Bello,56,Male,Owerri,2024-09-18,21:45,Amala & Ewedu,Main Dish,Local,5,1790," 8,950 ",Transfer,Pending,Cancelled,Agent D
66653,John Doe,22,Male,Abuja,2024-10-19,07:59,Kilishi,Main Dish,Vegetarian,4,1113," 4,452 ",Card,Completed,In Progress,Agent E
38975,Aisha Bello,53,Female,Calabar,2024-02-01,16:20,Akara,Main Dish,Protein-rich,1,3004," 3,004 ",Card,Pending,Cancelled,Agent E
77800,Michael Johnson,22,Male,Benin,2024-09-09,02:11,Kilishi,Dessert,Protein-rich,3,1315," 3,945 ",Cash,Cancelled,In Progress,Agent A
20903,John Doe,47,Female,Owerri,2024-01-12,10:56,Moi Moi,Dessert,Continental,1,2660," 2,660 ",Transfer,Completed,Delivered,Agent A
52606,John Doe,32,Male,Benin,2024-10-03,04:45,Kilishi,Beverage,Continental,4,1592," 6,368 ",Transfer,Cancelled,Failed,Agent E
62788,Michael Johnson,51,Male,Calabar,2024-02-26,06:10,Suya,Main Dish,Protein-rich,1,2518," 2,518 ",Transfer,Completed,Delivered,Agent A
27668,Olivia Martins,28,Female,Kaduna,2024-12-27,21:03,Amala & Ewedu,Snack,Local,4,806," 3,224 ",Card,Completed,In Progress,Agent C
16011,Fatima Danjuma,18,Male,Abuja,2024-01-14,14:19,Abacha,Dessert,Continental,5,660," 3,300 ",Transfer,Completed,In Progress,Agent E
77995,Jane Smith,42,Male,Calabar,2024-09-02,22:41,Moi Moi,Side Dish,Local,3,2793," 8,379 ",Card,Completed,Cancelled,Agent C
75410,Michael Johnson,29,Male,Enugu,2024-02-08,09:18,Kilishi,Side Dish,Local,3,4013," 12,039 ",Cash,Cancelled,Delivered,Agent C
79389,Jane Smith,45,Female,Lagos,2024-01-10,04:41,Boli & Groundnut,Snack,Continental,3,3011," 9,033 ",Transfer,Pending,Cancelled,Agent B
47021,Chinedu Okafor,19,Male,Abuja,2024-09-23,01:07,Pounded Yam & Egusi,Beverage,Vegetarian,5,2008," 10,040 ",Mobile Payment,Pending,Failed,Agent B
82237,Olivia Martins,59,Female,Owerri,2024-02-02,00:03,Boli & Groundnut,Main Dish,Protein-rich,5,901," 4,505 ",Cash,Cancelled,Cancelled,Agent A
18232,John Doe,27,Female,Owerri,2024-01-22,06:32,Boli & Groundnut,Dessert,Protein-rich,2,2291," 4,582 ",Mobile Payment,Completed,In Progress,Agent B
54945,Ngozi Ade,49,Female,Calabar,2024-09-21,15:46,Efo Riro,Main Dish,Vegetarian,2,771," 1,542 ",Mobile Payment,Pending,Failed,Agent C
76398,Chris Obi,46,Female,Enugu,2024-05-06,10:41,Moi Moi,Side Dish,Continental,2,1877," 3,754 ",Mobile Payment,Cancelled,In Progress,Agent D
60431,Michael Johnson,35,Female,Benin,2024-07-21,02:18,Abacha,Snack,Local,1,4707," 4,707 ",Transfer,Pending,Cancelled,Agent B
17303,Chris Obi,43,Male,Lagos,2024-10-21,09:21,Pepper Soup,Snack,Protein-rich,3,4184," 12,552 ",Mobile Payment,Completed,Failed,Agent B
57389,Olivia Martins,37,Male,Kano,2024-11-13,00:22,Fried Rice,Side Dish,Vegetarian,1,4369," 4,369 ",Card,Pending,Failed,Agent A
77517,Chris Obi,33,Female,Port Harcourt,2024-10-28,16:12,Moi Moi,Main Dish,Protein-rich,1,1620," 1,620 ",Mobile Payment,Pending,Cancelled,Agent E
47901,John Doe,28,Male,Kaduna,2024-06-11,09:52,Fried Rice,Snack,Protein-rich,4,2489," 9,956 ",Transfer,Cancelled,Cancelled,Agent D
86425,Aisha Bello,26,Female,Ibadan,2024-02-21,11:12,Efo Riro,Dessert,Local,1,4147," 4,147 ",Mobile Payment,Completed,In Progress,Agent E
16107,Chinedu Okafor,24,Male,Enugu,2024-11-12,19:53,Abacha,Side Dish,Local,3,1240," 3,720 ",Card,Completed,Cancelled,Agent E
16834,David Ekene,35,Female,Ibadan,2024-11-05,23:47,Boli & Groundnut,Dessert,Protein-rich,3,3410," 10,230 ",Mobile Payment,Completed,In Progress,Agent C
88449,Aisha Bello,31,Male,Enugu,2024-10-15,13:26,Abacha,Side Dish,Vegetarian,4,759," 3,036 ",Mobile Payment,Cancelled,Delivered,Agent E
47068,Ngozi Ade,27,Female,Calabar,2024-03-08,02:14,Fried Rice,Side Dish,Continental,4,1989," 7,956 ",Cash,Completed,Delivered,Agent A
30256,Aisha Bello,30,Female,Lagos,2024-10-02,22:13,Moi Moi,Snack,Continental,4,4911," 19,644 ",Mobile Payment,Completed,In Progress,Agent E
44477,David Ekene,23,Female,Ibadan,2024-03-25,20:02,Boli & Groundnut,Side Dish,Continental,1,3532," 3,532 ",Cash,Cancelled,Delivered,Agent C
57744,Olivia Martins,19,Male,Enugu,2024-04-06,06:23,Suya,Beverage,Protein-rich,3,2941," 8,823 ",Card,Cancelled,Failed,Agent C
92824,Fatima Danjuma,37,Female,Benin,2024-07-07,05:35,Pounded Yam & Egusi,Side Dish,Continental,5,1794," 8,970 ",Transfer,Pending,Cancelled,Agent E
93821,David Ekene,52,Male,Enugu,2024-06-15,13:54,Suya,Main Dish,Vegetarian,2,3318," 6,636 ",Mobile Payment,Pending,Failed,Agent E
17922,Olivia Martins,30,Male,Ibadan,2024-06-20,21:26,Boli & Groundnut,Side Dish,Local,5,1484," 7,420 ",Mobile Payment,Completed,Cancelled,Agent D
99715,Olivia Martins,23,Female,Benin,2024-06-11,16:27,Boli & Groundnut,Side Dish,Local,2,586," 1,172 ",Transfer,Cancelled,In Progress,Agent D
77709,Olivia Martins,33,Female,Calabar,2024-06-09,22:45,Kilishi,Side Dish,Protein-rich,1,4563," 4,563 ",Card,Pending,Failed,Agent B
62491,Michael Johnson,31,Female,Owerri,2024-07-21,22:06,Amala & Ewedu,Dessert,Protein-rich,5,2684," 13,420 ",Mobile Payment,Pending,Delivered,Agent B
23287,Chris Obi,27,Female,Calabar,2024-06-27,17:59,Efo Riro,Dessert,Protein-rich,2,4440," 8,880 ",Card,Pending,In Progress,Agent D
58966,Chinedu Okafor,58,Female,Benin,2024-01-26,19:35,Jollof Rice,Side Dish,Protein-rich,2,780," 1,560 ",Card,Pending,Failed,Agent E
35721,Ngozi Ade,47,Female,Abuja,2024-05-26,12:52,Pepper Soup,Snack,Vegetarian,1,1038," 1,038 ",Card,Completed,Cancelled,Agent B
86992,Michael Johnson,44,Male,Kaduna,2024-04-02,19:04,Kilishi,Dessert,Continental,5,1535," 7,675 ",Card,Completed,In Progress,Agent C
45353,Chris Obi,39,Male,Enugu,2024-04-13,22:33,Akara,Snack,Local,2,2485," 4,970 ",Transfer,Pending,In Progress,Agent E
43703,David Ekene,44,Female,Benin,2024-06-24,06:24,Fried Rice,Beverage,Protein-rich,2,1099," 2,198 ",Cash,Cancelled,In Progress,Agent E
42277,Jane Smith,23,Female,Kaduna,2024-03-14,23:46,Suya,Dessert,Local,3,3808," 11,424 ",Transfer,Completed,Delivered,Agent D
27347,Fatima Danjuma,53,Female,Ibadan,2024-12-21,15:10,Ofada Rice,Snack,Continental,1,638, 638 ,Card,Cancelled,Cancelled,Agent E
97481,Chinedu Okafor,32,Female,Ibadan,2024-06-23,23:22,Amala & Ewedu,Snack,Vegetarian,3,1307," 3,921 ",Card,Cancelled,Delivered,Agent C
40390,David Ekene,21,Male,Port Harcourt,2024-02-28,23:32,Jollof Rice,Main Dish,Continental,2,680," 1,360 ",Card,Completed,Cancelled,Agent E
50655,David Ekene,40,Female,Ibadan,2024-11-18,23:01,Jollof Rice,Beverage,Vegetarian,3,4483," 13,449 ",Cash,Pending,Cancelled,Agent A
98836,David Ekene,50,Female,Ibadan,2024-02-20,20:37,Boli & Groundnut,Beverage,Fast Food,5,2334," 11,670 ",Card,Cancelled,In Progress,Agent D
22706,Jane Smith,50,Female,Calabar,2024-01-26,01:07,Abacha,Side Dish,Continental,4,3977," 15,908 ",Mobile Payment,Cancelled,Failed,Agent C
98806,Jane Smith,60,Female,Benin,2024-12-03,00:45,Fried Rice,Main Dish,Vegetarian,4,3533," 14,132 ",Card,Pending,In Progress,Agent A
29634,John Doe,23,Female,Port Harcourt,2024-12-06,11:01,Jollof Rice,Beverage,Protein-rich,4,2629," 10,516 ",Mobile Payment,Completed,Failed,Agent B
39152,Jane Smith,48,Female,Enugu,2024-05-12,08:06,Pounded Yam & Egusi,Dessert,Continental,5,580," 2,900 ",Cash,Cancelled,In Progress,Agent D
49589,David Ekene,49,Male,Calabar,2024-05-04,14:28,Pounded Yam & Egusi,Beverage,Protein-rich,4,4817," 19,268 ",Transfer,Pending,Failed,Agent D
54219,Aisha Bello,56,Male,Port Harcourt,2024-07-08,03:32,Jollof Rice,Snack,Continental,5,569," 2,845 ",Mobile Payment,Cancelled,Failed,Agent E
60695,Ngozi Ade,19,Female,Kaduna,2024-03-04,08:15,Efo Riro,Snack,Protein-rich,4,3417," 13,668 ",Transfer,Pending,In Progress,Agent B
40603,Michael Johnson,49,Female,Kano,2024-11-26,10:51,Abacha,Dessert,Fast Food,3,3307," 9,921 ",Mobile Payment,Pending,Cancelled,Agent D
30850,Olivia Martins,22,Male,Kaduna,2024-03-01,14:41,Suya,Dessert,Protein-rich,3,877," 2,631 ",Cash,Completed,In Progress,Agent D
17524,Chris Obi,25,Female,Ibadan,2024-02-21,03:14,Kilishi,Dessert,Local,5,2877," 14,385 ",Mobile Payment,Completed,Cancelled,Agent B
15715,Chris Obi,57,Female,Calabar,2024-01-07,07:04,Suya,Dessert,Continental,5,3812," 19,060 ",Transfer,Completed,In Progress,Agent E
87044,Olivia Martins,18,Female,Ibadan,2024-05-12,07:56,Ofada Rice,Main Dish,Fast Food,5,1024," 5,120 ",Transfer,Pending,In Progress,Agent C
18700,Ngozi Ade,27,Female,Calabar,2024-06-04,03:35,Suya,Side Dish,Protein-rich,2,3361," 6,722 ",Transfer,Completed,Delivered,Agent E
41775,David Ekene,23,Female,Owerri,2024-10-11,05:49,Abacha,Dessert,Vegetarian,5,3354," 16,770 ",Card,Completed,Failed,Agent A
30068,Chris Obi,37,Female,Kaduna,2024-06-15,14:22,Efo Riro,Dessert,Local,4,4641," 18,564 ",Transfer,Pending,In Progress,Agent A
47180,Jane Smith,41,Male,Kaduna,2024-11-07,21:04,Jollof Rice,Dessert,Vegetarian,5,3915," 19,575 ",Card,Pending,In Progress,Agent E
63907,Ngozi Ade,26,Female,Lagos,2024-09-18,16:27,Boli & Groundnut,Dessert,Vegetarian,3,4018," 12,054 ",Mobile Payment,Pending,Delivered,Agent B
47833,Jane Smith,45,Female,Kaduna,2024-12-27,17:49,Abacha,Side Dish,Local,5,3790," 18,950 ",Transfer,Pending,Failed,Agent E
40221,Chinedu Okafor,48,Female,Lagos,2024-07-05,06:48,Kilishi,Snack,Continental,2,4962," 9,924 ",Transfer,Pending,Cancelled,Agent C
86665,David Ekene,34,Male,Kano,2024-10-17,16:22,Jollof Rice,Dessert,Protein-rich,5,4063," 20,315 ",Card,Cancelled,Failed,Agent A
19379,Aisha Bello,35,Male,Ibadan,2024-08-17,11:20,Akara,Snack,Continental,4,1107," 4,428 ",Mobile Payment,Completed,Failed,Agent C
12278,Fatima Danjuma,47,Male,Lagos,2024-03-04,10:25,Amala & Ewedu,Dessert,Continental,1,4224," 4,224 ",Card,Completed,Failed,Agent E
25695,Chris Obi,38,Female,Ibadan,2024-09-11,21:06,Efo Riro,Main Dish,Local,5,2389," 11,945 ",Transfer,Completed,Delivered,Agent C
39113,Chris Obi,45,Male,Kaduna,2024-07-05,03:08,Suya,Dessert,Local,2,2939," 5,878 ",Cash,Pending,Failed,Agent B
18470,Fatima Danjuma,60,Female,Lagos,2024-09-22,08:55,Suya,Side Dish,Local,5,2054," 10,270 ",Transfer,Pending,In Progress,Agent D
72523,Jane Smith,22,Female,Kano,2024-03-26,10:13,Akara,Side Dish,Vegetarian,5,4417," 22,085 ",Card,Cancelled,Delivered,Agent D
17240,Michael Johnson,59,Male,Lagos,2024-09-03,10:00,Jollof Rice,Beverage,Continental,4,1966," 7,864 ",Mobile Payment,Completed,In Progress,Agent D
48071,Chris Obi,35,Female,Lagos,2024-11-07,19:30,Pounded Yam & Egusi,Dessert,Continental,3,2168," 6,504 ",Card,Cancelled,In Progress,Agent C
62665,John Doe,40,Female,Kaduna,2024-11-15,22:59,Efo Riro,Beverage,Local,4,1519," 6,076 ",Transfer,Pending,In Progress,Agent A
84279,Chris Obi,37,Female,Benin,2024-11-19,09:09,Amala & Ewedu,Side Dish,Local,4,4799," 19,196 ",Mobile Payment,Completed,Delivered,Agent C
50577,Michael Johnson,26,Female,Ibadan,2024-06-11,10:32,Suya,Dessert,Fast Food,3,2397," 7,191 ",Mobile Payment,Completed,Failed,Agent C
74380,Fatima Danjuma,47,Female,Abuja,2024-06-13,08:02,Pepper Soup,Dessert,Continental,4,960," 3,840 ",Card,Completed,In Progress,Agent D
12750,Fatima Danjuma,59,Female,Owerri,2024-05-02,11:27,Pounded Yam & Egusi,Side Dish,Vegetarian,3,2423," 7,269 ",Mobile Payment,Cancelled,Delivered,Agent E
92882,Chinedu Okafor,35,Female,Benin,2024-09-19,19:55,Moi Moi,Beverage,Fast Food,2,644," 1,288 ",Card,Completed,Cancelled,Agent A
71898,Fatima Danjuma,30,Female,Ibadan,2024-12-20,23:36,Amala & Ewedu,Side Dish,Vegetarian,5,1238," 6,190 ",Mobile Payment,Pending,In Progress,Agent E
32681,Ngozi Ade,42,Male,Port Harcourt,2024-01-16,06:33,Moi Moi,Beverage,Local,3,2774," 8,322 ",Transfer,Completed,In Progress,Agent D
44426,Michael Johnson,60,Female,Calabar,2024-04-05,13:36,Jollof Rice,Snack,Vegetarian,3,750," 2,250 ",Transfer,Cancelled,In Progress,Agent B
63287,Jane Smith,21,Male,Calabar,2024-08-18,01:29,Pounded Yam & Egusi,Snack,Continental,4,915," 3,660 ",Card,Pending,Delivered,Agent C
79579,David Ekene,27,Female,Owerri,2024-08-26,23:08,Fried Rice,Dessert,Fast Food,5,4144," 20,720 ",Cash,Cancelled,Failed,Agent C
70939,David Ekene,45,Male,Port Harcourt,2024-03-11,13:56,Amala & Ewedu,Beverage,Vegetarian,5,2063," 10,315 ",Cash,Completed,Failed,Agent D
19053,John Doe,20,Male,Kano,2024-09-22,20:00,Ofada Rice,Beverage,Fast Food,5,879," 4,395 ",Transfer,Pending,Delivered,Agent B
96167,Fatima Danjuma,19,Male,Kaduna,2024-10-04,22:53,Efo Riro,Beverage,Local,2,2940," 5,880 ",Mobile Payment,Cancelled,Delivered,Agent D
80900,Olivia Martins,28,Female,Kaduna,2024-04-27,00:25,Kilishi,Beverage,Local,3,3921," 11,763 ",Transfer,Pending,Cancelled,Agent A
28600,Ngozi Ade,41,Female,Abuja,2024-09-01,12:33,Jollof Rice,Side Dish,Continental,3,1439," 4,317 ",Card,Pending,Delivered,Agent C
98446,Jane Smith,27,Male,Port Harcourt,2024-03-24,21:04,Akara,Snack,Continental,5,2644," 13,220 ",Mobile Payment,Completed,Cancelled,Agent B
71299,Aisha Bello,46,Male,Kaduna,2024-08-01,08:56,Jollof Rice,Main Dish,Vegetarian,5,1045," 5,225 ",Transfer,Pending,In Progress,Agent A
32644,John Doe,48,Female,Abuja,2024-08-19,07:01,Fried Rice,Beverage,Fast Food,2,1531," 3,062 ",Mobile Payment,Cancelled,Delivered,Agent E
14673,Michael Johnson,30,Female,Kano,2024-10-18,12:14,Abacha,Main Dish,Protein-rich,4,1710," 6,840 ",Card,Cancelled,Cancelled,Agent E
39169,Jane Smith,22,Female,Owerri,2024-08-19,14:43,Akara,Snack,Fast Food,5,2187," 10,935 ",Card,Pending,Cancelled,Agent B
18195,Fatima Danjuma,28,Female,Enugu,2024-02-05,09:16,Ofada Rice,Snack,Protein-rich,2,1767," 3,534 ",Transfer,Cancelled,Cancelled,Agent E
52643,Chinedu Okafor,40,Female,Port Harcourt,2024-02-01,11:14,Kilishi,Dessert,Fast Food,1,2926," 2,926 ",Cash,Pending,In Progress,Agent D
79292,David Ekene,40,Female,Ibadan,2024-05-15,19:42,Amala & Ewedu,Snack,Local,2,4521," 9,042 ",Mobile Payment,Completed,Delivered,Agent B
31458,Aisha Bello,48,Female,Calabar,2024-07-22,05:00,Efo Riro,Beverage,Continental,2,3497," 6,994 ",Cash,Pending,Cancelled,Agent B
35481,Ngozi Ade,34,Female,Port Harcourt,2024-09-23,23:29,Akara,Dessert,Vegetarian,1,690, 690 ,Transfer,Cancelled,Delivered,Agent D
95730,Jane Smith,37,Female,Abuja,2024-09-21,03:26,Suya,Beverage,Protein-rich,3,2004," 6,012 ",Transfer,Completed,Cancelled,Agent A
38130,Fatima Danjuma,35,Female,Port Harcourt,2024-12-08,08:33,Efo Riro,Main Dish,Protein-rich,1,1845," 1,845 ",Cash,Pending,Cancelled,Agent D
45357,Chris Obi,50,Male,Benin,2024-02-09,15:07,Moi Moi,Dessert,Fast Food,4,1876," 7,504 ",Cash,Completed,Failed,Agent D
56746,Michael Johnson,46,Male,Kano,2024-05-23,00:27,Akara,Dessert,Continental,1,2917," 2,917 ",Mobile Payment,Pending,In Progress,Agent D
21536,Fatima Danjuma,47,Female,Kano,2024-01-05,04:25,Jollof Rice,Main Dish,Local,5,4807," 24,035 ",Mobile Payment,Cancelled,Failed,Agent A
92844,Michael Johnson,53,Female,Port Harcourt,2024-02-08,13:32,Ofada Rice,Snack,Vegetarian,2,2403," 4,806 ",Card,Cancelled,Failed,Agent E
73001,Olivia Martins,54,Female,Kano,2024-05-03,08:31,Ofada Rice,Dessert,Fast Food,4,3068," 12,272 ",Card,Cancelled,Cancelled,Agent E
73810,Chris Obi,52,Male,Ibadan,2024-10-14,06:50,Ofada Rice,Main Dish,Vegetarian,4,1413," 5,652 ",Cash,Completed,Delivered,Agent B
66694,Olivia Martins,27,Female,Ibadan,2024-06-28,17:03,Abacha,Beverage,Protein-rich,5,1918," 9,590 ",Mobile Payment,Cancelled,Delivered,Agent D
92110,Michael Johnson,29,Male,Kano,2024-10-18,15:50,Pepper Soup,Snack,Protein-rich,1,990, 990 ,Mobile Payment,Pending,Failed,Agent E
23154,Michael Johnson,44,Female,Kano,2024-07-21,15:11,Jollof Rice,Dessert,Continental,3,4105," 12,315 ",Card,Completed,Cancelled,Agent A
26623,David Ekene,44,Female,Port Harcourt,2024-07-08,11:00,Fried Rice,Main Dish,Vegetarian,5,4343," 21,715 ",Cash,Pending,Delivered,Agent E
92282,Chris Obi,22,Female,Port Harcourt,2024-06-08,07:42,Kilishi,Dessert,Vegetarian,1,3961," 3,961 ",Cash,Pending,Delivered,Agent E
72908,Chinedu Okafor,44,Male,Port Harcourt,2024-02-09,15:23,Suya,Side Dish,Vegetarian,5,4712," 23,560 ",Cash,Cancelled,Failed,Agent C
22122,Jane Smith,33,Male,Owerri,2024-11-16,16:23,Suya,Snack,Local,4,2652," 10,608 ",Cash,Cancelled,Failed,Agent C
96968,Aisha Bello,26,Female,Lagos,2024-03-04,06:12,Akara,Beverage,Vegetarian,2,1503," 3,006 ",Card,Completed,In Progress,Agent D
29693,David Ekene,41,Female,Calabar,2024-06-23,20:33,Boli & Groundnut,Dessert,Protein-rich,3,1382," 4,146 ",Card,Cancelled,Delivered,Agent D
19995,Ngozi Ade,24,Female,Lagos,2024-04-14,21:58,Fried Rice,Side Dish,Vegetarian,5,3713," 18,565 ",Card,Pending,In Progress,Agent B
96258,Jane Smith,32,Female,Kano,2024-09-24,09:53,Amala & Ewedu,Side Dish,Fast Food,5,4128," 20,640 ",Mobile Payment,Completed,Cancelled,Agent A
69789,Aisha Bello,37,Female,Ibadan,2024-04-13,04:14,Pounded Yam & Egusi,Dessert,Fast Food,5,4115," 20,575 ",Mobile Payment,Completed,Failed,Agent A
71703,Jane Smith,31,Male,Enugu,2024-05-14,21:32,Suya,Main Dish,Vegetarian,5,3404," 17,020 ",Mobile Payment,Completed,Cancelled,Agent B
28730,Fatima Danjuma,29,Female,Benin,2024-08-23,09:08,Efo Riro,Snack,Protein-rich,5,4057," 20,285 ",Transfer,Pending,Cancelled,Agent C
85774,Fatima Danjuma,55,Male,Enugu,2024-04-09,12:16,Moi Moi,Side Dish,Vegetarian,5,2952," 14,760 ",Transfer,Completed,In Progress,Agent B
32701,Chris Obi,56,Female,Ibadan,2024-09-28,22:37,Amala & Ewedu,Side Dish,Continental,1,4428," 4,428 ",Mobile Payment,Pending,Cancelled,Agent B
35382,Chris Obi,19,Female,Enugu,2024-01-22,20:58,Kilishi,Dessert,Continental,3,3142," 9,426 ",Card,Cancelled,Failed,Agent B
97155,David Ekene,32,Female,Kaduna,2024-04-03,21:22,Akara,Dessert,Continental,2,2411," 4,822 ",Card,Cancelled,Delivered,Agent C
17473,John Doe,40,Male,Kaduna,2024-06-17,03:03,Jollof Rice,Side Dish,Fast Food,2,3021," 6,042 ",Mobile Payment,Pending,In Progress,Agent C
87623,Aisha Bello,50,Female,Abuja,2024-03-14,23:36,Suya,Side Dish,Continental,2,4476," 8,952 ",Cash,Pending,Delivered,Agent B
68314,Jane Smith,36,Male,Ibadan,2024-12-12,04:48,Boli & Groundnut,Snack,Local,2,4186," 8,372 ",Cash,Cancelled,Cancelled,Agent A
44664,Michael Johnson,35,Female,Kaduna,2024-07-16,16:15,Fried Rice,Dessert,Local,4,2435," 9,740 ",Transfer,Completed,Delivered,Agent E
76645,Chinedu Okafor,55,Female,Abuja,2024-08-05,20:01,Suya,Dessert,Local,3,2032," 6,096 ",Card,Pending,Failed,Agent D
98321,Aisha Bello,43,Male,Abuja,2024-07-09,12:37,Jollof Rice,Snack,Continental,2,838," 1,676 ",Card,Cancelled,Failed,Agent D
10468,Ngozi Ade,24,Female,Port Harcourt,2024-05-07,07:59,Efo Riro,Beverage,Local,1,4140," 4,140 ",Transfer,Completed,Delivered,Agent B
91223,Jane Smith,35,Female,Benin,2024-12-09,23:25,Abacha,Dessert,Fast Food,5,1084," 5,420 ",Transfer,Pending,In Progress,Agent B
61594,Ngozi Ade,45,Female,Enugu,2024-08-14,03:00,Abacha,Side Dish,Continental,1,1582," 1,582 ",Cash,Pending,Delivered,Agent C
15178,Fatima Danjuma,20,Male,Ibadan,2024-01-25,14:48,Ofada Rice,Snack,Fast Food,1,524, 524 ,Mobile Payment,Pending,In Progress,Agent D
73598,Olivia Martins,48,Male,Ibadan,2024-06-18,07:57,Boli & Groundnut,Beverage,Vegetarian,3,3617," 10,851 ",Transfer,Completed,In Progress,Agent A
59470,Ngozi Ade,27,Female,Enugu,2024-05-13,14:57,Ofada Rice,Side Dish,Continental,2,602," 1,204 ",Transfer,Completed,Failed,Agent D
40768,Jane Smith,32,Male,Kaduna,2024-08-08,09:01,Amala & Ewedu,Side Dish,Continental,1,3551," 3,551 ",Cash,Cancelled,Failed,Agent E
24484,Chinedu Okafor,33,Female,Port Harcourt,2024-01-18,14:07,Jollof Rice,Dessert,Protein-rich,5,4101," 20,505 ",Cash,Cancelled,In Progress,Agent D
79216,David Ekene,41,Male,Kano,2024-09-05,12:30,Fried Rice,Snack,Continental,3,4457," 13,371 ",Transfer,Completed,Failed,Agent C
63670,Ngozi Ade,32,Female,Calabar,2024-06-17,06:08,Ofada Rice,Beverage,Continental,4,2651," 10,604 ",Cash,Cancelled,Delivered,Agent D
61815,Aisha Bello,51,Female,Kano,2024-05-17,19:31,Amala & Ewedu,Beverage,Fast Food,2,1685," 3,370 ",Transfer,Completed,In Progress,Agent A
15575,Michael Johnson,37,Female,Abuja,2024-08-12,11:16,Pounded Yam & Egusi,Dessert,Continental,4,4611," 18,444 ",Transfer,Pending,Delivered,Agent C
55251,Aisha Bello,19,Female,Kaduna,2024-10-17,15:59,Jollof Rice,Side Dish,Protein-rich,4,2156," 8,624 ",Transfer,Pending,Delivered,Agent A
85203,Aisha Bello,23,Male,Owerri,2024-11-01,01:56,Boli & Groundnut,Snack,Local,3,2533," 7,599 ",Mobile Payment,Cancelled,Cancelled,Agent C
49580,Michael Johnson,60,Female,Enugu,2024-06-12,22:38,Kilishi,Main Dish,Protein-rich,3,870," 2,610 ",Transfer,Completed,Failed,Agent D
63665,David Ekene,42,Female,Owerri,2024-11-10,04:32,Abacha,Beverage,Local,3,2311," 6,933 ",Mobile Payment,Cancelled,Failed,Agent B
26970,Chris Obi,23,Female,Kaduna,2024-08-19,07:44,Suya,Side Dish,Vegetarian,1,4702," 4,702 ",Mobile Payment,Completed,Cancelled,Agent A
42490,Fatima Danjuma,33,Male,Enugu,2024-01-02,17:40,Ofada Rice,Dessert,Vegetarian,2,3815," 7,630 ",Mobile Payment,Cancelled,Delivered,Agent B
56293,Olivia Martins,59,Male,Abuja,2024-12-26,01:56,Pepper Soup,Main Dish,Local,2,3571," 7,142 ",Card,Completed,Cancelled,Agent A
87853,Aisha Bello,25,Male,Benin,2024-10-06,03:26,Abacha,Side Dish,Fast Food,5,3097," 15,485 ",Transfer,Completed,Failed,Agent A
45997,Chinedu Okafor,52,Female,Kaduna,2024-11-06,17:45,Fried Rice,Side Dish,Fast Food,4,4698," 18,792 ",Transfer,Pending,Delivered,Agent D
65908,Michael Johnson,34,Female,Port Harcourt,2024-09-23,04:47,Akara,Side Dish,Local,1,1887," 1,887 ",Transfer,Completed,Delivered,Agent E
36706,Chinedu Okafor,24,Female,Calabar,2024-08-03,19:08,Boli & Groundnut,Dessert,Fast Food,1,1030," 1,030 ",Mobile Payment,Cancelled,Failed,Agent D
18836,Michael Johnson,36,Female,Calabar,2024-01-18,21:07,Akara,Main Dish,Continental,5,2947," 14,735 ",Cash,Pending,In Progress,Agent B
39488,Jane Smith,21,Male,Abuja,2024-01-24,12:46,Jollof Rice,Main Dish,Continental,3,1447," 4,341 ",Transfer,Pending,Failed,Agent D
15108,Chinedu Okafor,48,Female,Enugu,2024-08-24,22:58,Efo Riro,Side Dish,Protein-rich,4,2722," 10,888 ",Mobile Payment,Pending,Cancelled,Agent B
46721,Jane Smith,38,Male,Calabar,2024-09-11,13:01,Amala & Ewedu,Beverage,Fast Food,3,3822," 11,466 ",Cash,Pending,Delivered,Agent C
43084,Ngozi Ade,49,Male,Abuja,2024-10-12,04:13,Pounded Yam & Egusi,Main Dish,Fast Food,2,4046," 8,092 ",Transfer,Pending,Delivered,Agent A
19025,Chinedu Okafor,41,Male,Kano,2024-12-02,16:01,Suya,Side Dish,Continental,5,2851," 14,255 ",Transfer,Pending,In Progress,Agent D
12982,Michael Johnson,25,Male,Abuja,2024-06-23,20:34,Kilishi,Side Dish,Fast Food,2,4323," 8,646 ",Transfer,Cancelled,Delivered,Agent A
11519,Jane Smith,54,Female,Kaduna,2024-12-16,12:37,Amala & Ewedu,Main Dish,Local,1,4826," 4,826 ",Cash,Completed,Delivered,Agent E
95253,Olivia Martins,37,Male,Abuja,2024-02-26,09:45,Abacha,Beverage,Protein-rich,1,4051," 4,051 ",Transfer,Pending,Failed,Agent E
29775,Olivia Martins,41,Female,Benin,2024-03-09,10:06,Ofada Rice,Beverage,Protein-rich,2,4666," 9,332 ",Transfer,Completed,In Progress,Agent C
23542,Aisha Bello,32,Female,Owerri,2024-09-20,19:34,Amala & Ewedu,Dessert,Fast Food,4,2605," 10,420 ",Card,Pending,In Progress,Agent E
